,55137.63365,2756.881682,,,,,,,,,,,,,,,,,,,,
Truck,48263,1.039249516,Average,0,9,Diesel,Manual,2500,131831,1.035905268,20/1/2024,3/3/2026,Second,18430,5,1,11.50626439,1.03755963,Worn Out,Good,Good,0
Truck,53936,1.022813956,Average,0,9,Electric,Manual,1000,99697,1.042865078,7/10/2023,29/1/2025,Second,18816,5,0,13.28313137,0.956299619,Good,New,Good,0
Truck,42929,0.994450776,Good,1,7,Petrol,Automatic,2000,40297,1.014500654,25/5/2023,7/11/2024,First,16979,7,0,14.53901144,1.020398983,New,Good,Good,0
Truck,60393,0.989846584,Poor,3,2,Electric,Automatic,2000,87593,1.034557808,25/11/2023,16/7/2024,Third,11253,2,0,15.36949463,1.021255553,Worn Out,New,Good,1
Truck,45419,0.976410688,Poor,3,10,Electric,Automatic,2500,132301,0.990599286,24/11/2023,15/8/2025,Third,7240,8,3,18.75567301,0.961801403,New,Good,Weak,1
Truck,65312,0.964846685,Average,1,8,Electric,Manual,1000,105002,0.978776186,15/6/2023,13/8/2024,Third,11638,9,3,15.5130553,1.013718948,Worn Out,Good,Good,1
Truck,71241,1.033460036,Good,0,4,Electric,Automatic,800,135802,0.960612454,26/12/2023,20/1/2025,Second,5932,7,3,15.97589601,1.028760138,Worn Out,Worn Out,New,1
Truck,72929,0.974210476,Average,0,8,Electric,Manual,2500,148391,0.979558436,14/6/2023,13/7/2025,Second,29089,10,3,11.18200354,1.013047261,Worn Out,New,Good,1
Truck,76295,0.968640735,Poor,2,7,Electric,Automatic,1500,100486,0.985986352,8/10/2023,25/7/2024,Third,29148,1,2,14.25984663,0.997762365,Worn Out,Worn Out,Weak,1
Truck,34218,1.005897688,Good,3,5,Diesel,Manual,2500,10815,1.02098539,14/1/2024,22/11/2024,Second,12293,3,1,10.00141692,0.994703454,Worn Out,Good,Good,0
Truck,53288,1.045373728,Average,0,8,Diesel,Manual,1000,74866,1.036353138,3/6/2023,26/1/2026,Second,9518,10,2,19.69580577,0.975175864,Good,Worn Out,Good,1
Truck,49976,0.970433216,Poor,3,5,Electric,Automatic,1000,33527,0.967876202,1/1/2024,11/8/2024,First,17631,3,2,13.02812921,0.970937564,New,New,Weak,1
Truck,52466,1.031545506,Average,0,1,Petrol,Manual,1000,60789,0.984799975,31/10/2023,22/1/2025,Third,22999,5,2,17.4761416,1.02141556,Good,Good,Weak,1
Truck,69628,0.973449961,Average,2,5,Electric,Manual,1000,74352,1.046882231,17/4/2023,10/6/2024,Third,26279,7,0,13.93796134,1.013905209,New,New,Good,0
Truck,74338,1.036982029,Good,3,3,Electric,Manual,2500,39220,1.007069116,6/1/2024,4/10/2024,Third,23205,9,3,14.07748554,0.985444463,Worn Out,New,Good,1
Truck,30358,0.95338836,Good,5,8,Electric,Automatic,1500,16718,0.957471974,28/4/2023,29/11/2024,First,20791,3,2,16.89574297,0.979944312,Worn Out,Good,Weak,1
Truck,54046,0.958655159,Good,2,9,Diesel,Automatic,1500,7236,1.026345941,8/12/2023,26/3/2026,Third,15597,8,0,18.23746691,0.961924049,Worn Out,Worn Out,New,1
Truck,35930,1.039358182,Good,1,10,Electric,Manual,2000,71433,1.005271604,13/5/2023,17/6/2024,Third,23632,3,2,12.10675088,1.025632057,Worn Out,Worn Out,Weak,1
Truck,58301,1.039563952,Poor,5,4,Diesel,Automatic,800,46856,1.029556532,10/12/2023,18/11/2025,Second,21215,5,3,12.93566823,0.978722195,Worn Out,Worn Out,Good,1
Truck,43103,0.955257541,Good,1,1,Petrol,Manual,2000,6007,1.005796314,13/7/2023,19/12/2024,Second,20421,4,2,11.83058601,0.968066368,Worn Out,New,New,0
Truck,61777,0.963972818,Good,1,6,Electric,Automatic,2000,67639,0.984873425,23/1/2024,12/2/2025,Second,6224,10,0,11.49800457,0.951744528,Worn Out,Good,Good,0
Truck,71686,0.983191514,Poor,4,7,Diesel,Manual,2000,51203,1.040664985,20/2/2024,19/6/2025,Third,29756,10,2,14.65163024,0.953033018,Worn Out,Good,Good,1
Truck,48428,1.010328186,Good,2,7,Electric,Automatic,2000,101392,1.037494425,4/4/2023,24/2/2025,First,26588,7,1,13.1666537,1.006803129,New,New,Good,0
Truck,33368,1.006217772,Good,5,7,Diesel,Manual,2000,100668,0.967173339,12/11/2023,28/4/2024,Second,24550,10,0,10.4270739,1.01291877,New,Good,Weak,1
Truck,67138,0.980526116,Poor,1,4,Diesel,Manual,800,83453,1.025811806,15/11/2023,30/6/2024,Second,24782,1,1,10.61333491,1.041796591,New,Worn Out,Weak,1
Truck,60201,0.977216895,Poor,1,8,Diesel,Manual,2500,4183,0.955480871,28/9/2023,24/11/2025,First,10346,2,1,18.05644741,0.953182508,Worn Out,New,New,0
Truck,61753,1.045973534,Poor,5,6,Diesel,Automatic,2000,92111,1.035954368,21/1/2024,26/5/2025,Third,14192,9,0,11.30915454,0.961229981,Worn Out,New,New,1
Truck,65879,1.029521298,Good,1,3,Electric,Automatic,800,44951,1.014412199,9/8/2023,19/7/2025,Third,7261,5,2,11.22954602,0.957819532,Worn Out,New,Good,0
Truck,53593,0.960286434,Average,4,9,Electric,Automatic,800,4695,1.03895654,21/7/2023,8/7/2025,Third,6016,10,2,16.93766036,1.013404455,Worn Out,New,New,1
Truck,31602,0.976649581,Poor,3,8,Electric,Manual,2500,116616,1.025213599,27/8/2023,14/12/2025,First,26171,8,2,15.70181014,1.049483833,New,Good,Weak,1
Truck,67620,0.996494784,Good,1,1,Petrol,Automatic,2000,19959,0.975780716,27/5/2023,14/2/2025,Third,27161,6,0,14.63504287,1.01990917,Good,Worn Out,Weak,1
Truck,48331,1.041503561,Good,4,8,Petrol,Automatic,800,125334,1.01923948,21/5/2023,17/12/2025,First,6162,1,3,13.95182431,1.011700613,Good,Good,New,1
Truck,72796,0.990428739,Poor,0,8,Diesel,Manual,2500,49443,0.991102957,28/11/2023,6/4/2025,Third,17397,5,1,12.69284337,0.969397853,New,Good,Good,0
Truck,34841,0.956467358,Good,0,5,Diesel,Manual,2500,128767,0.994614664,16/1/2024,22/2/2025,Third,25899,5,2,13.8902434,1.006113637,Good,Worn Out,Good,1
Truck,62638,0.999748597,Average,2,10,Electric,Automatic,800,28287,1.009365952,21/8/2023,8/6/2024,Third,11743,1,0,17.76691523,1.009997302,Good,Good,Weak,1
Truck,45476,1.049465796,Average,2,5,Petrol,Automatic,2500,43290,1.005383022,7/11/2023,4/6/2025,Second,24907,8,3,16.1056859,0.973990275,Good,New,Good,1
Truck,54604,1.021276932,Average,5,1,Diesel,Manual,1000,27195,0.973073163,5/5/2023,13/5/2025,Second,28670,3,0,13.3973505,1.007927457,New,Good,Good,1
Truck,41841,0.998608043,Good,2,6,Diesel,Manual,2500,39506,0.964303861,14/7/2023,20/9/2024,First,16417,3,1,10.39121788,0.963501197,Worn Out,Good,New,0
Truck,53848,1.034635154,Good,1,3,Electric,Manual,1500,100047,1.02618912,29/7/2023,23/1/2026,Second,29440,9,0,10.521093,0.980266197,Worn Out,Worn Out,Weak,1
Truck,71440,1.025330981,Poor,1,6,Diesel,Manual,1000,19385,0.967734517,23/11/2023,18/9/2025,Third,7091,9,0,14.9283248,1.044677247,Worn Out,Good,Good,0
Truck,56825,1.008528352,Good,3,4,Diesel,Automatic,2000,101412,0.999212793,10/12/2023,23/3/2025,First,19907,1,1,16.17564688,1.042406645,Good,Good,Good,0
Truck,71180,0.974172445,Poor,2,6,Electric,Manual,1500,79553,1.019684343,13/4/2023,7/3/2026,First,28059,10,0,18.11029347,1.047818752,Worn Out,Worn Out,New,1
Truck,60408,0.971765204,Average,5,9,Petrol,Manual,800,132168,1.033509225,17/9/2023,2/5/2025,Second,24972,7,1,12.30258827,0.956708132,Worn Out,Worn Out,Weak,1
Truck,75525,0.966470993,Average,0,1,Petrol,Automatic,1500,71631,1.043179781,17/4/2023,21/7/2024,Second,26001,3,2,15.73099742,1.020483255,Worn Out,Good,New,0
Truck,56083,1.033648267,Good,3,5,Electric,Automatic,2500,30183,1.029283334,15/12/2023,26/12/2025,Second,20336,7,2,17.19873357,1.000983529,Worn Out,Good,Weak,1
Truck,56288,1.030005244,Average,5,6,Diesel,Manual,2000,23648,0.995898262,19/12/2023,14/1/2026,First,10569,10,2,13.27602743,1.016728507,Worn Out,Good,Weak,1
Truck,63534,0.984408935,Good,4,3,Electric,Automatic,2500,132747,1.03887711,23/4/2023,12/1/2025,Third,10893,7,3,18.01004081,0.991230071,Worn Out,Worn Out,Weak,1
Truck,32664,0.990214396,Average,4,9,Diesel,Automatic,2500,13650,0.967700804,30/8/2023,8/11/2025,Second,19554,1,1,18.72995613,0.973913886,New,Good,Weak,1
Truck,55169,1.001972321,Poor,5,1,Petrol,Automatic,2000,139438,1.024489953,11/4/2023,26/3/2026,Second,26828,3,2,12.21122867,0.993535922,New,New,Good,1
Truck,77582,0.996237211,Poor,4,9,Diesel,Manual,2500,118751,1.004602798,7/11/2023,29/1/2026,Third,28516,5,2,10.04215185,0.956285074,Worn Out,Good,Weak,1
Truck,51571,0.980507505,Poor,1,3,Electric,Automatic,2500,26898,1.00045672,24/11/2023,11/5/2024,First,10422,6,2,15.29119026,0.961494641,New,New,New,0
Truck,62130,1.001078489,Good,3,3,Petrol,Manual,800,87730,1.0167662,27/2/2024,16/1/2026,First,26081,8,3,11.73534227,0.969591153,Worn Out,Worn Out,Good,1
Truck,43253,0.955891501,Poor,2,3,Diesel,Manual,2000,59618,0.991480144,14/9/2023,9/5/2024,Second,19662,5,1,15.76561188,0.963573642,Good,Worn Out,New,1
Truck,33202,1.027397264,Good,0,1,Electric,Automatic,2000,7762,1.038204676,1/8/2023,19/9/2025,First,7649,10,0,16.11504573,1.018862826,New,Good,Weak,1
Truck,35978,1.014536871,Average,0,3,Electric,Manual,1500,36742,0.967457063,21/2/2024,8/10/2024,Second,24603,6,3,15.88729368,0.995169792,Worn Out,Worn Out,New,1
Truck,64887,1.004010343,Poor,4,6,Electric,Automatic,1500,141672,1.038944604,24/8/2023,12/7/2025,First,7833,9,3,10.9343502,1.000869194,Worn Out,Good,Good,1
Truck,77303,0.976632464,Good,3,3,Petrol,Manual,1000,131649,0.960661143,16/11/2023,3/7/2024,Second,6908,10,0,18.83644195,1.028782825,Good,Good,New,0
Truck,69371,1.015755912,Poor,1,10,Electric,Automatic,2500,93371,0.985928637,30/11/2023,21/6/2025,Second,18413,4,1,18.91432998,0.952777486,New,New,Weak,1
Truck,37427,0.958132965,Good,4,5,Electric,Manual,1000,72039,1.015072264,6/11/2023,28/8/2025,Third,8464,5,1,18.13461927,0.960922731,New,New,New,1
Truck,38508,0.996230199,Average,2,6,Petrol,Manual,1000,50913,0.975975885,17/4/2023,1/11/2024,Third,24731,1,1,17.39455408,0.98283214,New,New,New,0
Truck,68742,1.006550503,Poor,0,10,Electric,Manual,2000,79294,1.027949416,23/10/2023,25/5/2025,Third,18645,9,1,13.66815972,1.039765276,Good,Good,Weak,1
Truck,31057,1.042481611,Good,3,8,Electric,Automatic,800,98706,1.031674328,4/7/2023,25/9/2025,Second,8837,4,3,14.75208582,1.012591663,Worn Out,New,Weak,1
Truck,71744,0.998509633,Poor,1,2,Diesel,Manual,800,106923,1.000384945,14/7/2023,21/2/2026,Third,6086,1,0,10.41733519,1.027634714,New,Worn Out,Weak,1
Truck,67294,0.99681663,Average,0,6,Electric,Manual,2000,119227,1.00730667,26/8/2023,20/9/2024,Second,26073,5,0,14.37445017,1.009822192,Worn Out,Worn Out,New,1
Truck,44974,1.018502171,Average,0,8,Electric,Manual,1500,25774,0.955295724,11/8/2023,6/11/2025,Second,8864,6,0,15.65945528,0.968699778,Worn Out,New,New,0
Truck,71217,1.017507267,Good,5,3,Petrol,Manual,2000,143928,0.963208439,15/11/2023,20/3/2025,First,11945,8,2,18.09685793,1.003281924,Worn Out,Good,Weak,1
Truck,69245,1.026472438,Average,1,3,Diesel,Manual,2000,46176,0.961491073,26/6/2023,25/11/2024,Third,8486,2,3,12.77310829,1.032876248,Worn Out,Good,Good,0
Truck,48418,0.968337078,Good,4,2,Petrol,Automatic,1500,115651,0.963317028,29/6/2023,4/12/2024,First,11867,7,3,16.51905975,0.986682454,Worn Out,Good,Weak,1
Truck,47711,0.979790757,Poor,5,4,Diesel,Automatic,1000,86919,0.997577927,30/3/2023,8/2/2026,First,14228,8,2,12.7602313,0.953027474,Worn Out,Good,Good,1
Truck,31728,0.975179573,Average,4,8,Petrol,Automatic,1500,38086,1.017089993,2/9/2023,31/5/2024,First,8279,9,3,10.6813924,1.049955385,Worn Out,New,Good,1
Truck,57578,1.027821091,Poor,4,8,Petrol,Manual,2500,139609,1.032672629,9/8/2023,20/12/2024,Second,24966,9,3,10.86280738,1.00332042,Good,Good,Good,1
Truck,31778,0.995228835,Poor,5,6,Electric,Automatic,1500,98722,0.96853291,24/10/2023,12/6/2024,Third,7427,3,2,16.79773554,0.962571865,Worn Out,New,Weak,1
Truck,34311,0.980796589,Poor,2,5,Petrol,Manual,2000,98290,1.022404767,29/1/2024,27/9/2024,Third,7431,1,3,14.10925966,0.981567454,New,Worn Out,New,1
Truck,62199,0.961993058,Poor,5,4,Petrol,Automatic,800,66806,1.022991376,2/2/2024,15/9/2025,Second,27118,8,0,10.35191285,1.042000542,Worn Out,New,Good,1
Truck,57678,1.009548915,Good,1,6,Electric,Automatic,1500,26596,0.98222003,21/4/2023,29/4/2024,Second,19883,7,0,15.04605277,1.019842879,Good,Good,New,0
Truck,68181,0.954631062,Average,1,9,Diesel,Automatic,1000,55672,0.957700415,6/6/2023,10/1/2025,First,19467,8,0,10.4008332,1.042346456,Good,Worn Out,Weak,1
Truck,33068,0.954084971,Average,5,3,Diesel,Automatic,1000,139883,0.953680161,20/11/2023,12/8/2025,Second,12206,10,3,10.96451304,0.96260758,Worn Out,Worn Out,Weak,1
Truck,41153,0.960336347,Average,0,1,Diesel,Manual,2000,68135,0.998973482,28/12/2023,4/6/2025,Second,14451,1,2,18.2766291,1.000944998,New,New,Weak,1
Truck,49377,0.970702793,Good,2,3,Petrol,Automatic,2500,6056,0.979876777,5/1/2024,30/11/2024,Second,16363,3,3,13.7973127,1.029709657,New,Worn Out,New,1
Truck,68657,0.954250933,Good,3,1,Electric,Automatic,2000,93753,1.020735353,8/11/2023,5/5/2025,First,28305,3,2,11.86850114,0.995277064,Worn Out,New,Weak,1
Truck,71410,1.02398762,Average,2,4,Diesel,Manual,1500,20409,0.970479126,16/7/2023,19/1/2026,Second,22425,1,1,12.43887253,1.011094254,Worn Out,Good,Weak,1
Truck,43485,1.00366481,Average,2,3,Petrol,Manual,2000,67883,1.02134267,22/1/2024,27/2/2026,First,24795,2,1,18.44308141,0.998365338,New,Good,New,0
Truck,30685,1.034923407,Good,1,9,Electric,Automatic,2500,80060,0.956763821,29/5/2023,10/8/2024,Third,15106,4,0,16.25558437,1.011394667,Good,Good,Weak,1
Truck,35772,1.040141335,Poor,1,6,Petrol,Automatic,1000,138182,0.969399749,16/4/2023,20/12/2025,Second,18877,4,0,15.03485767,0.991211302,Worn Out,Worn Out,New,1
Truck,56760,1.006648569,Poor,5,5,Diesel,Manual,1000,84335,1.025082097,22/1/2024,19/1/2025,Third,16372,10,1,16.32285797,0.952962628,Worn Out,New,Good,1
Truck,40492,1.039441907,Poor,3,3,Petrol,Automatic,1000,99283,1.002026748,19/8/2023,14/12/2025,First,7305,5,0,16.14887113,0.989276128,Worn Out,Worn Out,Good,1
Truck,50486,1.034364072,Poor,2,10,Petrol,Manual,1500,91311,1.021788197,20/10/2023,5/11/2025,Third,29259,4,2,19.88133816,0.969380943,Good,New,Good,1
Truck,76382,0.956082071,Good,0,1,Electric,Manual,800,87095,1.024351788,10/8/2023,13/12/2025,First,26716,8,2,16.1203036,1.009323546,New,Worn Out,Weak,1
Truck,53557,1.015436047,Average,0,1,Petrol,Automatic,800,109055,1.021857196,30/7/2023,23/2/2025,Third,18001,9,2,19.08169006,1.016728117,Worn Out,Good,Weak,1
Truck,61839,0.994805284,Average,0,9,Diesel,Automatic,2500,143674,1.04686576,30/8/2023,16/7/2024,Third,26552,2,0,17.4634452,1.04108012,Worn Out,Worn Out,Good,1
Truck,66957,0.996967158,Good,3,9,Petrol,Automatic,2500,147782,0.997018811,22/12/2023,21/9/2025,Third,16013,6,3,12.81449896,0.985270675,New,Worn Out,New,1
Truck,55845,1.008621635,Good,0,4,Petrol,Automatic,1500,55022,1.027020543,10/12/2023,14/3/2026,Second,5151,4,3,17.46103212,0.973822138,Worn Out,Worn Out,Weak,1
Truck,63873,1.046544301,Average,5,6,Petrol,Automatic,2500,118151,1.009180562,29/6/2023,24/3/2025,First,9180,10,3,18.08187386,0.99716706,Worn Out,Worn Out,New,1
Truck,43568,0.957623174,Poor,4,1,Petrol,Manual,2500,87599,0.954894457,28/6/2023,9/3/2026,First,18235,4,1,16.02725854,1.007706465,New,New,Weak,1
Truck,68796,1.018814857,Average,3,7,Diesel,Manual,1000,1478,0.9931439,25/7/2023,30/12/2025,First,15602,4,1,14.34875435,1.023400536,Good,New,Weak,1
Truck,61644,0.974094368,Good,0,9,Petrol,Automatic,2500,24084,1.002726071,19/8/2023,11/9/2024,Second,17903,7,2,11.56984156,1.004502929,New,Worn Out,Good,1
Truck,71909,0.952108558,Average,1,1,Diesel,Automatic,800,3767,0.957114058,14/5/2023,5/11/2024,Third,17732,2,2,16.61569685,1.003459258,New,Good,New,0
Truck,65271,0.966954556,Average,0,6,Electric,Automatic,1500,34022,1.049275222,31/1/2024,26/1/2026,Second,24395,8,0,15.54441161,0.963353005,Worn Out,Worn Out,Weak,1
Truck,35848,0.968098806,Poor,2,8,Diesel,Manual,1000,143222,0.968713984,18/4/2023,3/7/2025,First,6407,1,1,11.96417497,0.980453746,Good,Worn Out,New,1
Truck,56723,0.975667571,Average,3,3,Diesel,Manual,2500,67922,1.025241985,18/5/2023,15/4/2025,Second,5444,7,0,13.66682044,1.042522176,New,Worn Out,New,1
Truck,46065,1.048957461,Average,2,2,Diesel,Automatic,2500,19873,0.951084704,29/12/2023,22/9/2024,Second,26210,6,1,14.16381448,1.016453996,New,Good,Good,0
Truck,46417,1.009462812,Poor,4,1,Petrol,Manual,1500,90501,0.99651487,27/7/2023,5/5/2025,Third,7642,4,2,12.46948399,1.022125314,Worn Out,Good,Weak,1
Truck,34286,0.979550274,Average,2,5,Electric,Automatic,2500,32433,0.964723115,5/4/2023,4/10/2024,First,20434,1,2,17.20958594,1.000803505,Worn Out,New,Good,0
Truck,49469,0.987784345,Poor,5,2,Diesel,Automatic,2500,25355,0.978271958,15/6/2023,9/12/2025,Third,17713,3,2,11.81817168,0.969056729,New,New,Good,1
Truck,44486,0.969888546,Poor,3,4,Electric,Automatic,1500,70364,0.955470864,18/8/2023,13/12/2024,Third,19079,8,0,19.7319781,0.972119675,New,Worn Out,Weak,1
Truck,46795,1.048477171,Average,0,1,Petrol,Automatic,1500,45490,0.966491499,20/7/2023,16/3/2025,First,16762,4,1,11.0739747,0.994308241,Worn Out,Good,Good,0
Truck,62233,0.953289451,Poor,2,7,Electric,Automatic,2500,3247,0.985265976,31/3/2023,30/7/2024,First,16179,1,3,14.75746333,1.027105372,Good,Worn Out,Good,1
Truck,61482,0.978816715,Average,4,5,Diesel,Automatic,800,62649,1.016428491,20/6/2023,17/9/2024,First,26950,7,3,15.57719665,1.001894827,Good,Good,Weak,1
Truck,72060,0.987733039,Good,5,2,Electric,Automatic,2000,98957,1.046811394,28/6/2023,24/2/2025,Third,13232,5,3,15.56030878,1.021945799,Worn Out,Good,New,1
Truck,64953,0.992186375,Good,4,3,Electric,Automatic,2000,50344,0.954988134,3/8/2023,29/8/2024,Second,22637,8,2,17.40698888,1.018530729,Good,New,Good,1
Truck,47406,1.02738013,Good,0,6,Diesel,Manual,1500,111560,0.97594562,12/6/2023,14/1/2025,Third,7095,9,3,17.97689924,0.966843866,New,New,Good,1
Truck,32550,0.964231226,Good,4,2,Petrol,Automatic,1500,135439,0.999098298,10/12/2023,16/6/2024,Second,14357,2,1,14.56694455,1.039838271,Worn Out,New,New,1
Truck,43806,1.003425737,Poor,3,5,Diesel,Automatic,800,118075,0.964226319,26/10/2023,30/12/2025,Second,27647,8,2,10.32351111,1.013467323,Worn Out,New,Good,1
Truck,78709,0.976840751,Good,4,5,Diesel,Manual,2500,115431,0.968989616,18/2/2024,4/10/2025,Third,18578,4,3,13.08470182,1.039235728,Worn Out,New,Weak,1
Truck,78891,0.984477734,Poor,3,5,Petrol,Automatic,2500,120610,1.0135017,17/7/2023,9/4/2025,First,21074,9,2,14.84955429,0.95949867,Worn Out,Worn Out,Weak,1
Truck,38754,1.007024566,Average,3,5,Petrol,Manual,2000,77835,1.033621386,30/10/2023,23/7/2024,First,12469,6,1,18.60985424,0.99471129,Good,Worn Out,Good,1
Truck,67309,0.962008293,Average,3,1,Petrol,Manual,800,123062,1.031108046,2/2/2024,6/5/2024,First,10456,9,3,16.51420835,0.984949069,Worn Out,Worn Out,Weak,1
Truck,44400,0.982165892,Good,0,1,Electric,Automatic,800,2198,0.977947177,29/6/2023,12/5/2024,Second,24127,6,3,19.85641708,0.99280426,Worn Out,New,Good,0
Truck,66560,0.985396195,Poor,3,4,Petrol,Automatic,2500,11399,0.995679563,21/10/2023,1/9/2024,Third,11994,1,3,13.33921161,0.981385823,Good,Worn Out,New,1
Truck,33654,0.968818347,Average,5,3,Electric,Manual,1500,34666,1.009506381,29/5/2023,15/1/2025,Second,13153,4,2,18.67396021,1.049561866,Worn Out,Worn Out,Good,1
Truck,31809,1.025518026,Poor,5,6,Diesel,Manual,2500,8970,1.001831407,10/11/2023,1/11/2025,Second,27630,4,3,19.06685031,0.986830326,Worn Out,Worn Out,Good,1
Truck,63994,0.981497985,Average,0,6,Petrol,Automatic,2500,93912,1.039190476,30/5/2023,13/3/2026,Second,15163,3,2,11.4558749,0.969049008,Worn Out,Good,New,0
Truck,62327,1.039503753,Good,5,6,Petrol,Automatic,1500,97400,1.011280607,19/9/2023,20/5/2024,Third,21907,4,1,18.33474733,1.043985524,Good,Worn Out,Weak,1
Truck,65047,0.969459158,Average,0,6,Electric,Automatic,2000,138853,0.952914207,26/5/2023,7/7/2024,Third,29066,3,1,12.08402513,1.006799322,Worn Out,Worn Out,Weak,1
Truck,39663,0.966834272,Good,1,8,Electric,Manual,800,90076,0.989290375,25/12/2023,6/7/2024,First,9406,6,2,19.77653667,1.011235193,Worn Out,Good,Good,0
Truck,73656,0.950325518,Good,1,3,Electric,Manual,2500,52634,0.981236919,1/6/2023,9/6/2024,First,5154,7,3,11.97864769,1.000232199,Worn Out,Good,Weak,1
Truck,41900,0.954806582,Good,4,9,Electric,Automatic,800,88090,1.03055186,6/5/2023,23/7/2024,First,28657,3,3,12.78518237,0.951427092,New,New,Good,1
Truck,74100,1.020232761,Poor,4,3,Petrol,Automatic,800,14462,1.018000019,26/9/2023,14/11/2024,First,12309,8,1,10.07166133,1.043661734,Good,Good,New,1
Truck,75232,0.984642964,Average,2,9,Diesel,Manual,1000,115033,1.003302095,1/2/2024,6/6/2024,First,12263,3,0,13.87605571,1.010053555,Worn Out,Worn Out,Weak,1
Truck,41988,1.047768761,Good,4,9,Diesel,Automatic,800,127656,0.96364365,25/4/2023,3/8/2024,Second,15915,6,3,10.37344409,1.036177713,Worn Out,Good,Weak,1
Truck,56596,0.992095725,Good,3,1,Diesel,Automatic,1000,18746,1.046005315,30/5/2023,6/7/2025,First,29740,5,3,18.39627001,1.044381754,New,New,Weak,1
Truck,47987,1.01415363,Good,5,10,Diesel,Automatic,2000,101611,1.025540098,9/5/2023,10/1/2026,Second,11061,8,3,13.14804009,0.970483815,Good,Worn Out,Good,1
Truck,30407,1.045765775,Good,1,5,Diesel,Manual,2500,22308,1.013873382,26/10/2023,9/10/2025,First,20733,5,2,11.2055676,0.955304104,Worn Out,Good,New,0
Truck,51989,1.002491208,Good,4,1,Diesel,Automatic,1500,44441,0.95601009,5/10/2023,11/7/2025,Second,7781,1,1,12.38988198,0.995842895,Good,New,Weak,1
Truck,38637,1.032267778,Poor,3,6,Diesel,Automatic,2000,56546,0.96600984,16/12/2023,14/2/2025,Third,10868,2,2,10.80180944,0.956075973,Good,Worn Out,Weak,1
Truck,71808,0.964875745,Poor,5,9,Electric,Automatic,1500,81549,0.964806303,23/12/2023,8/3/2025,Second,15873,5,2,10.69339941,0.959566249,Good,New,Good,1
Truck,76530,1.024821715,Good,1,4,Petrol,Automatic,1500,73290,0.97219647,23/4/2023,27/5/2025,First,22782,1,0,11.94471427,0.993394138,Good,New,Good,0
Truck,44701,1.031449019,Average,5,3,Electric,Manual,2500,11906,1.034361986,7/10/2023,8/5/2024,Second,10988,10,2,17.98176973,1.027558059,Worn Out,Good,Weak,1
