Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Last_Service_Date,Warranty_Expiry_Date,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance
Truck,33265,Poor,0,6,Petrol,Manual,800,125337,24/9/2023,5/11/2025,First,21447,10,1,12.81635698,Worn Out,New,New,0
Truck,48700,Good,2,1,Petrol,Automatic,800,22846,23/7/2023,25/4/2025,Third,24536,6,1,10.40834899,Worn Out,Worn Out,Good,1
Truck,73853,Good,4,10,Electric,Manual,1500,149968,24/5/2023,21/2/2026,Third,23572,2,2,14.58199411,Good,Worn Out,Weak,1
Truck,38110,Poor,2,6,Electric,Manual,800,50939,29/9/2023,24/10/2025,First,16487,7,0,16.16254484,New,Good,Good,1
Truck,61963,Average,0,9,Electric,Automatic,2000,35593,11/4/2023,1/9/2024,Second,9552,10,1,13.70391246,New,New,Good,0
Truck,60631,Average,4,7,Diesel,Manual,1000,2535,23/5/2023,30/5/2024,Second,9319,3,3,17.59701572,Worn Out,Worn Out,Good,1
Truck,71899,Average,5,7,Electric,Automatic,1500,148201,22/12/2023,21/6/2025,Third,10439,10,0,14.63049065,Worn Out,Worn Out,New,1
Truck,40846,Poor,3,3,Electric,Manual,2000,71038,2/6/2023,2/8/2025,Third,26998,4,3,13.47166816,New,Good,New,1
Truck,42351,Poor,2,3,Diesel,Automatic,1500,110295,2/1/2024,18/10/2024,Third,29945,7,1,14.58714092,Good,Worn Out,Good,1
Truck,38919,Poor,1,6,Diesel,Automatic,2000,107349,2/6/2023,20/6/2024,Third,9728,8,3,10.77816755,Good,Good,Weak,1
Truck,55772,Average,5,8,Diesel,Manual,2000,101445,25/10/2023,2/3/2026,First,5814,9,2,14.29062375,Good,Good,Weak,1
Truck,46130,Average,0,9,Petrol,Manual,2500,139277,29/12/2023,12/7/2024,Second,11432,5,3,13.46662825,Good,Good,Good,0
Truck,48071,Good,0,2,Diesel,Automatic,2000,104452,3/10/2023,30/6/2025,Third,14974,8,2,19.109872,Worn Out,New,Weak,1
Truck,66550,Poor,1,7,Petrol,Automatic,2500,69539,22/10/2023,24/5/2024,Second,11434,5,2,16.41670877,Worn Out,Good,New,0
Truck,41052,Average,3,1,Diesel,Automatic,1500,143082,4/12/2023,26/8/2025,Third,22560,6,3,12.38813783,New,New,Weak,1
Truck,31979,Good,5,3,Diesel,Manual,1500,47440,22/10/2023,2/2/2025,Second,21469,5,3,11.1926261,Worn Out,Good,Good,1
Truck,72605,Good,2,2,Diesel,Manual,2500,146480,20/10/2023,25/5/2024,Third,20676,3,1,19.9881229,New,Worn Out,Weak,1
Truck,45236,Good,3,1,Diesel,Manual,2000,102215,13/8/2023,19/4/2025,Second,25924,8,2,16.50354805,New,Good,Weak,1
Truck,70539,Average,2,1,Electric,Automatic,2000,89903,23/2/2024,6/3/2025,Third,23923,9,3,16.81638357,New,New,Good,1
Truck,32448,Poor,3,3,Electric,Automatic,1500,85097,20/2/2024,23/3/2025,Third,19581,3,3,14.31795759,New,Worn Out,New,1
Truck,52579,Average,2,3,Electric,Automatic,800,11478,22/4/2023,27/2/2025,First,20760,5,3,11.9355232,Good,Good,Weak,1
Truck,44243,Good,1,10,Diesel,Manual,1500,127143,17/8/2023,9/6/2024,Second,23596,10,1,14.3047085,New,Good,Weak,1
Truck,51892,Poor,1,6,Electric,Automatic,1500,3983,10/4/2023,14/6/2024,Third,11524,3,0,15.41344467,New,Worn Out,Weak,1
Truck,46286,Good,1,3,Diesel,Automatic,2000,1656,29/8/2023,12/2/2026,Third,13891,5,3,13.13116536,New,New,New,0
Truck,48079,Good,5,2,Electric,Automatic,1500,126691,25/6/2023,6/4/2025,First,27513,3,0,10.11833894,Worn Out,New,Weak,1
Truck,70280,Good,0,9,Diesel,Manual,800,50623,19/9/2023,30/6/2025,Third,19832,8,0,12.59826772,Worn Out,Good,Weak,1
Truck,45464,Poor,4,9,Diesel,Manual,2500,53245,5/4/2023,7/11/2025,First,27035,9,2,19.66180962,New,Worn Out,Weak,1
Truck,47811,Good,5,3,Petrol,Manual,1000,60135,20/12/2023,27/10/2025,Third,23957,8,3,10.04434277,Worn Out,Worn Out,New,1
Truck,73477,Good,5,3,Electric,Automatic,2500,16760,1/7/2023,14/9/2025,Second,20180,2,3,12.8467469,Good,Worn Out,New,1
Truck,77563,Average,0,7,Electric,Automatic,1500,106651,26/11/2023,24/7/2025,First,29637,7,0,11.65441354,Worn Out,New,Weak,1
Truck,42740,Average,3,7,Diesel,Manual,1500,140153,18/10/2023,25/7/2024,Third,29638,7,0,15.79012126,Worn Out,New,New,1
Truck,65518,Average,2,7,Diesel,Automatic,1000,77205,21/2/2024,10/9/2024,First,26717,4,3,19.93415828,Good,Good,New,0
Truck,51369,Average,0,4,Petrol,Manual,2000,16008,1/8/2023,24/9/2025,First,22768,2,2,17.55077132,Good,Good,New,0
Truck,54291,Average,3,2,Electric,Automatic,1000,84729,2/7/2023,9/8/2024,Second,18133,9,1,18.09786448,Good,Worn Out,New,1
Truck,78620,Poor,0,8,Diesel,Manual,2000,104116,7/8/2023,1/12/2025,Third,7572,2,3,10.59018687,New,New,Good,0
Truck,55671,Average,1,4,Electric,Automatic,800,107645,14/4/2023,26/6/2024,First,28217,4,2,10.63343366,Good,Worn Out,Weak,1
Truck,46339,Average,1,5,Diesel,Manual,800,52216,11/5/2023,31/10/2024,Second,11984,4,1,14.31536164,New,Good,Weak,1
Truck,54733,Good,1,8,Electric,Manual,1500,35455,25/7/2023,5/7/2025,First,27853,3,0,14.48897684,New,Worn Out,Good,1
Truck,56004,Poor,1,10,Petrol,Manual,800,19700,5/4/2023,31/1/2025,Third,11621,2,0,14.74817172,New,New,Weak,1
Truck,77387,Poor,2,2,Electric,Manual,2000,59318,10/12/2023,7/3/2026,Third,7654,3,3,11.07740401,Worn Out,Good,Weak,1
Truck,74267,Average,3,4,Electric,Automatic,2500,92151,26/11/2023,18/2/2025,First,14908,9,0,12.59960146,Good,Worn Out,Weak,1
Truck,57038,Good,4,2,Electric,Automatic,1500,53553,18/7/2023,23/10/2024,Third,29327,4,0,18.84229174,Worn Out,Good,Weak,1
Truck,68776,Average,4,9,Petrol,Manual,2500,141380,25/7/2023,18/5/2025,Third,9219,4,1,19.43121878,Good,Good,Weak,1
Truck,73629,Average,0,8,Diesel,Manual,2500,68377,24/10/2023,29/9/2025,Third,25184,3,0,13.76077148,Worn Out,Worn Out,New,1
Truck,78773,Average,0,10,Diesel,Automatic,1000,11199,18/4/2023,13/10/2025,First,19203,9,0,19.68377758,Good,Worn Out,Weak,1
Truck,48058,Good,1,7,Diesel,Automatic,2000,70385,10/1/2024,18/6/2024,Third,7933,6,3,11.55875038,Good,Good,Good,0
Truck,36251,Good,4,9,Electric,Manual,2500,57478,3/9/2023,16/9/2024,First,25536,5,1,19.88829128,Good,Worn Out,Good,1
Truck,72086,Good,4,4,Electric,Automatic,800,17717,18/7/2023,17/11/2024,Third,23958,2,0,15.1470222,Good,Worn Out,Weak,1
Truck,76338,Poor,3,5,Petrol,Automatic,2000,122826,23/11/2023,11/8/2025,First,6659,2,3,12.09002128,Worn Out,New,New,1
Truck,64496,Poor,2,10,Electric,Automatic,800,31031,3/4/2023,10/12/2024,Second,25867,6,0,16.57300714,Good,Worn Out,Good,1
Truck,51261,Average,4,6,Electric,Manual,1000,64124,29/12/2023,20/3/2025,First,18849,10,1,16.87245857,Worn Out,Worn Out,New,1
Truck,58266,Poor,3,4,Diesel,Manual,800,26701,16/7/2023,12/7/2024,First,23625,2,1,14.15485598,Good,Good,New,1
Truck,75360,Poor,1,6,Electric,Manual,2500,28561,24/2/2024,6/1/2026,First,23456,7,1,18.68056913,New,Good,Good,0
Truck,56600,Average,0,8,Petrol,Manual,1000,38455,3/6/2023,15/2/2026,First,16431,9,1,14.38528727,Good,Good,New,0
Truck,39011,Poor,0,9,Electric,Manual,1000,137006,8/5/2023,19/6/2025,Second,24718,9,3,14.65459572,Good,New,Weak,1
Truck,36246,Average,1,5,Petrol,Manual,2000,140941,16/2/2024,23/2/2025,Second,25803,8,1,11.40987846,New,New,Weak,1
Truck,45912,Average,1,9,Petrol,Manual,2500,133257,31/3/2023,3/1/2025,First,24477,8,0,17.54941631,Worn Out,Good,New,0
Truck,79464,Average,3,4,Electric,Manual,2000,1198,6/11/2023,28/12/2024,First,27117,8,2,10.79547108,New,New,New,1
Truck,54333,Poor,5,8,Petrol,Automatic,1500,81409,11/1/2024,19/1/2025,Second,6847,8,1,19.3488022,Good,New,Good,1
Truck,35864,Poor,0,7,Diesel,Manual,2000,116435,30/8/2023,30/6/2025,Third,15926,7,2,12.12420888,New,Good,Weak,1
Truck,43633,Good,3,4,Diesel,Automatic,1500,108153,10/1/2024,23/9/2024,First,16260,2,0,18.34789949,Worn Out,Good,Weak,1
Truck,77379,Poor,2,6,Diesel,Automatic,1500,54334,28/12/2023,24/11/2025,First,7216,9,2,15.50726673,New,New,New,1
Truck,33515,Average,4,2,Petrol,Manual,1000,137936,11/8/2023,4/7/2024,Third,28939,2,0,19.83799001,New,Worn Out,Good,1
Truck,73720,Poor,0,3,Diesel,Manual,800,71841,1/8/2023,28/12/2024,Second,11065,6,0,11.33814899,New,New,New,0
Truck,30264,Good,0,1,Petrol,Manual,800,49353,9/1/2024,8/8/2025,Third,20400,3,0,13.3677508,New,Worn Out,Good,1
Truck,35849,Average,3,1,Diesel,Manual,1000,57537,28/9/2023,23/7/2024,First,24774,4,2,13.26148847,Good,Good,Good,1
Truck,61812,Poor,2,3,Electric,Automatic,800,55367,2/9/2023,30/11/2024,Second,11417,9,0,13.60313693,New,Good,Good,1
Truck,37798,Poor,5,9,Petrol,Manual,1500,46768,3/8/2023,3/9/2025,Third,26093,10,2,14.95506514,Worn Out,Good,Weak,1
Truck,77744,Poor,2,7,Petrol,Manual,1500,149272,21/8/2023,14/7/2025,Third,24395,5,0,12.15553088,New,Good,Weak,1
Truck,32103,Good,2,6,Petrol,Automatic,800,77137,21/8/2023,24/12/2024,First,15119,4,0,14.68406353,New,New,Weak,1
Truck,31788,Good,0,9,Diesel,Automatic,800,73965,13/12/2023,20/1/2026,Second,15972,6,1,12.50914188,Worn Out,New,Weak,1
Truck,65123,Average,5,10,Diesel,Automatic,1000,122072,13/4/2023,11/8/2025,Second,22712,2,2,13.40163805,Good,Good,Good,1
Truck,64650,Good,2,6,Petrol,Automatic,1500,102954,28/7/2023,10/8/2024,First,7917,7,2,18.48750084,New,Good,Good,0
Truck,56530,Poor,4,1,Electric,Manual,800,23567,5/2/2024,30/7/2024,Second,25502,7,1,16.65859666,Worn Out,Worn Out,Weak,1
Truck,34212,Average,1,5,Diesel,Automatic,1500,49934,6/11/2023,13/10/2025,Third,20319,1,2,14.68707556,New,Good,Good,0
Truck,77663,Poor,3,9,Petrol,Manual,800,18173,31/5/2023,21/12/2025,Third,27113,5,1,17.23281375,Good,New,New,1
Truck,41477,Average,1,9,Diesel,Manual,1000,15883,13/2/2024,30/9/2025,Third,6207,2,3,12.53423605,Worn Out,Good,New,0
Truck,67333,Good,3,10,Diesel,Manual,2500,131295,23/5/2023,7/1/2026,First,13443,3,3,18.15637635,New,Worn Out,Weak,1
Truck,31832,Poor,0,8,Diesel,Manual,2000,57341,31/12/2023,12/12/2025,Third,19434,6,3,18.98816594,Worn Out,Worn Out,New,1
Truck,41286,Good,0,3,Petrol,Automatic,1500,43812,30/3/2023,19/3/2026,Third,12032,6,0,19.70673986,Worn Out,Worn Out,Good,1
Truck,38339,Poor,1,3,Electric,Manual,1500,44038,16/11/2023,1/6/2025,Third,15045,10,1,14.89748308,Good,Worn Out,Weak,1
Truck,45930,Poor,0,4,Electric,Automatic,800,83792,15/2/2024,12/6/2025,Third,13713,7,0,15.15014652,New,Good,New,0
Truck,71379,Average,0,6,Diesel,Manual,1500,118467,8/5/2023,25/6/2025,First,20013,3,1,16.80489227,Good,Good,New,0
Truck,56470,Poor,3,6,Electric,Automatic,1000,145842,30/7/2023,13/8/2025,Second,23998,7,3,10.70333102,New,New,Weak,1
Truck,67670,Poor,1,4,Diesel,Automatic,800,33196,4/1/2024,25/7/2025,Second,5515,7,0,19.263431,Good,New,Weak,1
Truck,45329,Good,3,7,Electric,Automatic,1000,17218,5/2/2024,1/4/2025,Third,7258,5,3,16.24603538,New,Good,Good,0
Truck,67164,Average,0,9,Diesel,Manual,2000,47100,3/11/2023,17/10/2024,Second,19434,6,3,17.43563824,Worn Out,New,Weak,1
Truck,55021,Poor,1,3,Petrol,Automatic,800,125181,3/4/2023,13/5/2024,First,11726,8,0,11.64687827,Worn Out,Good,Weak,1
Truck,73957,Good,5,10,Petrol,Manual,2000,93957,23/8/2023,2/1/2026,Third,5760,2,3,12.21299549,New,Worn Out,New,1
Truck,65911,Poor,4,8,Diesel,Manual,1500,108122,24/7/2023,15/11/2024,Second,6027,3,1,12.90201719,Good,Worn Out,Good,1
Truck,62478,Average,2,3,Electric,Automatic,2500,24798,3/11/2023,29/4/2024,Third,25002,6,0,18.80093864,Good,Worn Out,Weak,1
Truck,76146,Average,0,9,Petrol,Automatic,1500,104445,22/9/2023,15/1/2025,Third,17260,7,0,13.832395,New,New,Weak,1
Truck,48365,Poor,1,2,Petrol,Automatic,800,109906,20/9/2023,7/11/2025,Third,14385,5,3,13.25441125,New,Good,Weak,1
Truck,58399,Poor,2,4,Petrol,Automatic,800,104264,19/8/2023,15/11/2025,Third,19074,9,1,19.32166008,Worn Out,New,Weak,1
Truck,36955,Average,1,6,Electric,Manual,1500,96554,6/12/2023,14/3/2025,Second,27743,6,3,10.43358786,New,New,Good,0
Truck,40606,Poor,4,6,Diesel,Automatic,2000,31437,14/7/2023,16/9/2024,Second,10546,8,0,11.58453788,Good,Worn Out,Good,1
Truck,76964,Average,0,1,Electric,Automatic,2500,128882,22/5/2023,24/10/2024,First,17850,9,3,15.82756361,Good,Worn Out,New,1
Truck,32754,Poor,3,10,Electric,Automatic,2500,91548,19/9/2023,18/6/2024,First,25466,3,2,18.94789374,Worn Out,Good,Weak,1
Truck,59335,Average,1,6,Petrol,Manual,2500,59707,6/7/2023,12/2/2026,First,28627,10,0,19.73141251,New,New,Weak,1
Truck,74509,Poor,1,7,Petrol,Manual,1500,127369,5/1/2024,12/5/2025,Third,8183,9,0,15.09747709,New,Good,Weak,1
Truck,32913,Good,4,2,Petrol,Automatic,2500,21154,12/7/2023,22/5/2025,Second,19892,5,0,15.35011213,New,New,Weak,1
Truck,71151,Poor,2,3,Electric,Automatic,1500,131832,7/6/2023,20/4/2025,Third,10642,8,1,12.96844768,Worn Out,Good,Good,1
Truck,76238,Poor,5,7,Electric,Manual,800,125643,24/2/2024,6/12/2024,Third,22276,4,0,13.22681871,New,Worn Out,Good,1
Truck,34806,Poor,2,9,Electric,Automatic,2000,108702,14/5/2023,21/11/2025,Second,28571,8,0,12.67757236,Worn Out,Worn Out,Weak,1
Truck,62769,Good,1,6,Diesel,Automatic,800,59545,15/9/2023,17/12/2024,Second,26943,8,3,17.32291223,New,Worn Out,New,1
Truck,40782,Poor,3,4,Electric,Automatic,800,141880,25/10/2023,3/8/2024,First,12432,4,0,13.09264884,Worn Out,Worn Out,Good,1
Truck,43267,Poor,2,4,Diesel,Automatic,1500,29793,14/11/2023,1/11/2025,First,6495,9,3,12.73019897,New,Worn Out,Weak,1
Truck,48299,Average,5,9,Diesel,Manual,1000,48311,13/9/2023,20/5/2024,First,25272,5,0,10.04666799,Good,Good,Weak,1
Truck,63059,Good,0,6,Petrol,Manual,1000,127818,16/10/2023,26/11/2025,First,27140,9,1,19.16696119,New,New,New,0
Truck,31950,Average,4,8,Electric,Manual,1000,37116,19/9/2023,23/11/2024,First,13740,8,1,13.30085195,New,Worn Out,Weak,1
Truck,47709,Good,4,10,Petrol,Manual,1000,105856,5/1/2024,25/8/2024,Third,16344,9,0,18.32572369,Good,New,New,1
Truck,72740,Good,5,1,Electric,Automatic,1000,51986,18/5/2023,28/3/2025,Second,11925,3,3,10.46956057,New,New,Weak,1
Truck,48089,Good,2,5,Electric,Manual,1500,140985,3/7/2023,11/6/2025,First,13126,5,1,13.70799619,Worn Out,New,Weak,1
Truck,36348,Good,5,3,Electric,Automatic,1500,47245,17/9/2023,3/4/2025,Second,14343,9,0,13.45470024,Worn Out,Worn Out,Weak,1
Truck,78958,Good,1,5,Petrol,Automatic,800,47165,16/6/2023,3/6/2025,Second,18057,9,1,12.07896943,New,Worn Out,New,1
Truck,34478,Average,0,4,Electric,Automatic,2000,129561,19/6/2023,16/9/2024,Third,17674,7,0,13.28060962,Good,New,Good,0
Truck,44268,Good,0,2,Diesel,Automatic,2000,70356,10/2/2024,3/1/2026,Third,25528,10,0,17.5722539,Worn Out,Good,Good,0
Truck,37915,Poor,3,2,Diesel,Manual,1000,99705,11/9/2023,28/9/2024,Third,23857,8,2,19.49522854,Worn Out,Good,Weak,1
Truck,60553,Average,0,5,Electric,Manual,2500,19852,21/1/2024,29/5/2025,Third,10380,6,2,14.43216223,New,Good,New,0
Truck,59688,Average,0,5,Electric,Manual,1000,50244,17/2/2024,21/12/2024,Second,23358,10,3,11.49206918,Worn Out,New,Good,1
Truck,71218,Poor,5,10,Electric,Manual,2000,86905,15/1/2024,18/1/2025,Second,19804,3,3,12.1505356,Good,Good,New,1
Truck,56601,Poor,2,9,Diesel,Manual,800,56767,9/4/2023,19/3/2026,First,20789,2,3,19.29502303,Good,Worn Out,Good,1
Truck,62153,Average,4,7,Petrol,Automatic,1500,17667,21/5/2023,4/11/2024,First,7484,8,1,12.32495044,Worn Out,Worn Out,New,1
Truck,40191,Poor,1,8,Electric,Manual,2500,26320,7/10/2023,28/8/2025,First,10772,6,1,15.61550875,New,Worn Out,Good,1
Truck,50842,Good,2,9,Petrol,Manual,2500,148145,6/4/2023,14/9/2025,First,17804,9,0,18.82594916,Good,New,New,0
Truck,61544,Poor,1,8,Electric,Manual,2500,11602,11/8/2023,13/8/2024,Third,24080,1,3,11.21730197,Good,New,New,0
Truck,31217,Poor,3,1,Petrol,Automatic,800,80849,4/7/2023,15/3/2026,First,12710,9,1,17.54072918,Worn Out,Worn Out,Good,1
Truck,45682,Good,4,10,Diesel,Manual,1000,145371,13/10/2023,27/2/2026,Third,23988,7,2,13.5889678,Good,Worn Out,Weak,1
Truck,53807,Good,3,10,Petrol,Manual,1500,148588,8/8/2023,17/2/2025,Second,17531,9,1,18.0742372,New,Good,Weak,1
Truck,72783,Poor,0,5,Electric,Manual,800,113208,6/5/2023,6/1/2025,Second,18225,8,1,19.9123158,New,Worn Out,Weak,1
Truck,47027,Poor,0,10,Petrol,Manual,1000,144631,6/4/2023,17/7/2025,Second,21864,9,3,10.08460826,New,Good,New,1
Truck,46653,Good,5,4,Diesel,Automatic,2000,134244,4/2/2024,12/9/2024,First,28328,5,0,12.31403144,New,Worn Out,Weak,1
Truck,47901,Poor,2,4,Diesel,Manual,800,9918,29/6/2023,31/7/2024,Second,18365,3,3,19.02341319,Worn Out,Good,Good,1
Truck,54414,Poor,3,4,Diesel,Manual,800,91135,6/6/2023,26/3/2025,Third,23832,10,3,11.26921679,Good,Worn Out,New,1
Truck,54061,Good,1,9,Petrol,Automatic,1500,60100,20/1/2024,3/6/2024,First,6158,5,3,10.79373412,Good,Good,Good,0
Truck,57053,Poor,2,1,Petrol,Manual,1000,21694,27/10/2023,5/8/2024,First,20030,10,1,10.19113481,Good,Worn Out,New,1
Truck,33854,Good,2,4,Electric,Automatic,1000,131390,3/4/2023,28/6/2025,Second,28498,10,1,12.91696062,Worn Out,Good,New,0
Truck,70835,Poor,1,8,Electric,Manual,800,88207,2/7/2023,16/6/2025,Second,6641,10,3,10.48925808,New,Worn Out,Weak,1
Truck,51172,Good,2,9,Diesel,Automatic,2500,70386,24/4/2023,27/8/2024,Third,24980,5,3,16.12029713,Worn Out,New,New,0
Truck,47194,Average,1,7,Diesel,Manual,1000,59070,8/4/2023,27/2/2025,First,5103,2,2,13.76241939,Good,Good,Weak,1
Truck,75575,Good,3,9,Electric,Automatic,2000,15476,23/9/2023,4/12/2024,First,8854,5,2,15.56464429,Worn Out,Good,Weak,1
Truck,48679,Average,4,5,Petrol,Automatic,2500,37029,1/2/2024,3/12/2024,Third,6514,3,1,18.49150445,Worn Out,New,New,1
Truck,48463,Average,2,9,Diesel,Manual,1500,1745,23/11/2023,25/8/2025,Second,9326,8,1,11.95494133,Worn Out,New,Good,0
Truck,57356,Average,3,9,Petrol,Manual,800,60094,10/7/2023,13/1/2025,First,13775,6,0,13.71241645,New,New,Weak,1
Truck,36491,Good,1,9,Diesel,Manual,2500,9938,13/10/2023,22/5/2024,Second,26849,7,2,14.16642356,New,Good,Weak,1
Truck,64142,Good,0,5,Diesel,Automatic,2500,113817,23/1/2024,12/7/2024,First,18473,9,0,12.067357,Worn Out,New,Weak,1
Truck,41299,Good,3,5,Petrol,Automatic,1500,9630,30/9/2023,29/9/2025,Third,29181,3,2,12.66814591,Good,New,New,0
Truck,72209,Poor,4,4,Petrol,Automatic,2000,66159,19/7/2023,4/4/2025,First,13586,6,2,14.37152826,New,New,New,1
Truck,36848,Poor,4,5,Petrol,Manual,1000,115720,15/6/2023,7/11/2025,First,9264,5,1,10.94292939,Good,New,Good,1
Truck,79050,Average,1,5,Diesel,Automatic,2000,43053,29/1/2024,3/11/2024,Second,22094,8,2,16.73670027,Good,New,Weak,1
Truck,43951,Good,3,8,Petrol,Automatic,2000,29661,6/9/2023,27/12/2024,First,24190,10,1,19.48277819,New,Worn Out,New,1
Truck,37247,Average,0,1,Diesel,Manual,800,59922,18/8/2023,1/5/2025,Third,28897,1,2,18.64707252,Worn Out,New,Weak,1
Truck,36963,Good,0,2,Petrol,Manual,1500,71830,4/8/2023,27/1/2026,Third,25036,10,0,15.05401603,Worn Out,Good,New,0
Truck,58798,Poor,2,2,Electric,Manual,2000,39912,13/7/2023,5/9/2025,First,26277,9,2,16.29262194,New,Worn Out,Good,1
Truck,42170,Average,4,5,Petrol,Manual,800,109854,13/1/2024,22/1/2025,Second,9695,8,1,10.92256295,New,New,New,1
Truck,63614,Good,1,5,Diesel,Manual,2500,42799,4/10/2023,19/9/2025,First,5604,5,2,16.39144171,New,New,Weak,1
Truck,65738,Average,0,6,Electric,Manual,800,75523,21/11/2023,22/5/2025,Second,7623,5,3,14.30176104,Good,Worn Out,New,1
Truck,43981,Poor,1,7,Petrol,Automatic,1000,61902,13/6/2023,25/3/2025,Second,10238,7,2,17.09109849,New,Good,Good,0
Truck,39720,Average,0,10,Petrol,Automatic,800,136492,3/5/2023,24/3/2025,First,29614,10,3,17.8723231,New,Good,New,1
Truck,38519,Poor,5,2,Diesel,Manual,1000,82200,4/1/2024,13/6/2025,Third,13719,10,1,17.26798616,New,Worn Out,New,1
Truck,35526,Good,5,3,Petrol,Manual,1500,48642,15/7/2023,14/10/2025,Second,17657,8,0,10.73355939,Good,New,Good,1
Truck,77725,Good,1,4,Diesel,Automatic,1000,36540,5/5/2023,26/3/2025,Second,6188,8,2,17.41243019,New,Worn Out,New,1
Truck,42669,Average,5,8,Petrol,Manual,1500,139586,8/1/2024,13/11/2025,Third,28553,6,0,17.74698357,Worn Out,Good,Good,1
Truck,31989,Poor,4,8,Electric,Automatic,800,143176,25/2/2024,7/2/2026,Third,24906,4,3,12.32637203,Worn Out,New,Good,1
Truck,57547,Average,0,9,Diesel,Automatic,1500,41103,18/7/2023,27/6/2024,Second,14698,10,2,18.93951734,New,New,New,1
Truck,59368,Average,0,1,Diesel,Manual,1500,88562,23/9/2023,30/3/2025,First,12932,10,2,17.03400381,New,Worn Out,Good,1
Truck,41969,Poor,5,3,Diesel,Automatic,1000,41679,31/1/2024,13/2/2026,Third,29359,1,3,14.53912636,Good,New,Weak,1
Truck,79011,Good,0,2,Electric,Manual,1500,124472,7/10/2023,22/3/2025,Second,21155,6,0,19.88767832,Worn Out,Good,New,0
Truck,60683,Good,4,7,Electric,Manual,800,51939,1/11/2023,24/6/2025,First,29332,5,3,11.55766003,Worn Out,Worn Out,Good,1
Truck,30680,Average,5,10,Petrol,Manual,2000,89092,19/5/2023,2/10/2025,Third,24940,1,3,19.3569975,Good,Worn Out,Good,1
Truck,30743,Good,2,10,Petrol,Manual,2000,28236,20/8/2023,31/5/2024,Third,27312,9,1,13.26539028,Worn Out,Worn Out,Weak,1
Truck,59595,Average,5,10,Petrol,Manual,1000,145664,31/12/2023,9/11/2025,Second,19746,8,1,16.80535891,Good,New,Good,1
Truck,61415,Poor,4,8,Diesel,Manual,1500,65976,11/1/2024,11/11/2024,Third,16115,9,3,13.47448085,Good,Good,Weak,1
Truck,57663,Good,1,4,Electric,Automatic,1500,94657,9/7/2023,1/2/2026,Second,27728,5,0,11.68246428,Worn Out,New,Weak,1
Truck,40934,Good,1,9,Electric,Automatic,1500,58349,4/1/2024,22/6/2025,Third,22394,7,3,17.58344366,Worn Out,New,Good,0
Truck,48312,Good,0,10,Petrol,Automatic,800,112583,19/12/2023,6/1/2025,First,10528,1,3,19.18821748,Good,New,New,0
Truck,60045,Average,2,9,Petrol,Manual,1500,33111,15/4/2023,13/2/2026,First,25038,1,0,16.43120566,Good,Good,Good,0
Truck,48923,Good,2,2,Diesel,Automatic,2000,51152,17/1/2024,8/6/2024,Second,11587,10,3,10.77674803,Good,Worn Out,Good,1
Truck,36596,Good,0,8,Diesel,Automatic,2000,49256,13/4/2023,30/10/2024,Second,29896,1,0,12.38966358,New,Good,Good,0
Truck,36236,Poor,2,1,Diesel,Manual,800,105176,29/9/2023,26/6/2025,First,24354,3,2,11.30772651,Good,New,Weak,1
Truck,40819,Good,1,4,Diesel,Manual,1000,102571,16/1/2024,4/7/2024,Second,22248,2,2,11.60290507,New,Good,Weak,1
Truck,42564,Average,0,3,Electric,Automatic,2000,128224,8/11/2023,7/11/2025,Second,9190,9,1,19.95527281,New,Worn Out,New,1
Truck,55109,Poor,0,8,Petrol,Manual,800,113615,16/4/2023,30/8/2024,First,23816,9,1,12.14629656,New,New,New,0
Truck,75264,Poor,2,8,Petrol,Manual,800,125489,11/7/2023,20/12/2024,First,6904,1,3,18.71843928,Worn Out,Good,New,1
Truck,77730,Poor,2,3,Electric,Automatic,1000,42731,14/2/2024,29/1/2025,First,19888,10,1,12.85639318,New,Worn Out,Weak,1
Truck,62139,Average,2,9,Petrol,Automatic,1000,69654,17/1/2024,2/8/2024,Second,23152,9,0,18.08945087,New,Good,Good,0
Truck,35287,Average,2,10,Electric,Manual,2000,96673,22/8/2023,13/3/2026,Third,11448,2,3,18.52909641,Worn Out,Worn Out,Weak,1
Truck,78637,Good,4,8,Electric,Automatic,800,62410,15/2/2024,20/9/2024,First,18542,1,2,10.82012881,Worn Out,New,New,1
Truck,64587,Good,4,8,Diesel,Automatic,1000,63971,27/9/2023,28/4/2025,Third,16657,6,0,15.22824168,New,New,Weak,1
Truck,53464,Good,3,10,Petrol,Manual,1500,34472,11/4/2023,5/5/2025,Second,25230,3,2,14.49649726,Worn Out,Worn Out,New,1
Truck,41104,Good,2,3,Diesel,Automatic,2000,26546,31/8/2023,30/1/2025,Third,19814,3,0,19.36834024,New,Good,Good,0
Truck,40520,Average,5,9,Diesel,Automatic,2000,105029,18/7/2023,5/7/2024,First,25801,7,3,12.72418272,New,Worn Out,Good,1
